Year,Product,Element,Value_Sum,Value_Mean,Nb_Observations,Data_Source,Precip_Total_mm,Temp_Mean_C,Humidity_Pct,Wind_Speed_ms,Solar_Radiation,Precip_Autumn_mm,Precip_Winter_mm,Precip_Spring_mm,Dry_Year,Winter_Spring_Deficit,Thermal_Amplitude,Spring_Rain_Ratio,Crop_Type,Crop_Type_FR,Value_Mean_Log,Crop_Type_Code,Superficie_ha
2010,Tangerines  mandarines  clémentines,Rendement,9946.7,9946.7,1,FAOSTAT,664.023,17.312,66.575,4.061,16.438,26.225,530.423,107.375,0,423.05,8.89,0.162,Fruit,Fruits,9.205096647653129,2,47537.0
2011,Tangerines  mandarines  clémentines,Rendement,15055.5,15055.5,1,FAOSTAT,632.667,16.582,67.081,4.178,16.37,151.482,240.767,240.419,0,0.35,8.8,0.38,Fruit,Fruits,9.619565070625496,2,50017.0
2012,Tangerines  mandarines  clémentines,Rendement,16457.0,16457.0,1,FAOSTAT,234.605,16.248,59.459,3.946,17.69,128.596,46.348,59.66,0,-13.31,9.71,0.254,Fruit,Fruits,9.708566960165658,2,53297.0
2013,Tangerines  mandarines  clémentines,Rendement,12030.0,12030.0,1,FAOSTAT,482.728,16.166,65.94,3.95,17.159,195.125,85.153,202.45,0,-117.3,9.31,0.419,Fruit,Fruits,9.395241931033524,2,55206.0
2014,Tangerines  mandarines  clémentines,Rendement,20723.0,20723.0,1,FAOSTAT,230.078,16.954,61.42,3.993,17.442,30.558,120.504,79.016,0,41.49,9.73,0.343,Fruit,Fruits,9.939047727934678,2,57201.0
2015,Tangerines  mandarines  clémentines,Rendement,16730.9,16730.9,1,FAOSTAT,433.616,16.319,67.491,3.882,17.105,267.956,100.309,65.351,0,34.96,9.24,0.151,Fruit,Fruits,9.72507235597239,2,59362.0
2016,Tangerines  mandarines  clémentines,Rendement,17327.1,17327.1,1,FAOSTAT,271.756,16.768,62.546,3.749,17.323,82.447,78.674,110.635,0,-31.96,9.6,0.407,Fruit,Fruits,9.760084740230583,2,62193.0
2017,Tangerines  mandarines  clémentines,Rendement,20049.0,20049.0,1,FAOSTAT,418.48,16.755,65.72,3.86,17.017,164.737,195.422,58.32,0,137.1,9.18,0.139,Fruit,Fruits,9.905984432734716,2,63761.0
2018,Tangerines  mandarines  clémentines,Rendement,18857.2,18857.2,1,FAOSTAT,357.82,16.151,63.09,3.952,16.967,44.016,136.656,177.146,0,-40.49,9.38,0.495,Fruit,Fruits,9.844703111547918,2,64102.0
2019,Tangerines  mandarines  clémentines,Rendement,21149.5,21149.5,1,FAOSTAT,278.704,16.982,61.639,3.815,17.697,186.318,33.491,58.895,0,-25.4,9.74,0.211,Fruit,Fruits,9.959418824856927,2,64996.0
2020,Tangerines  mandarines  clémentines,Rendement,13388.7,13388.7,1,FAOSTAT,277.02,17.328,61.327,3.786,17.417,46.748,93.123,137.15,0,-44.03,9.66,0.495,Fruit,Fruits,9.50224103365454,2,69205.0
2021,Tangerines  mandarines  clémentines,Rendement,19389.3,19389.3,1,FAOSTAT,374.125,16.996,64.917,3.834,16.996,112.905,193.856,67.364,0,126.49,9.32,0.18,Fruit,Fruits,9.872528220009738,2,64387.0
2022,Tangerines  mandarines  clémentines,Rendement,23925.7,23925.7,1,FAOSTAT,253.192,17.28,59.823,4.09,17.232,28.908,57.846,166.438,0,-108.59,9.72,0.657,Fruit,Fruits,10.082750269178241,2,56883.0
2023,Tangerines  mandarines  clémentines,Rendement,19548.6,19548.6,1,FAOSTAT,244.679,18.438,58.762,3.726,17.304,32.604,172.839,39.236,0,133.6,9.71,0.16,Fruit,Fruits,9.88071010484614,2,44580.0
2024,Tangerines  mandarines  clémentines,Rendement,19447.8,19447.8,1,FAOSTAT,266.597,18.416,57.056,3.892,17.447,53.39,92.296,120.911,0,-28.61,9.97,0.454,Fruit,Fruits,9.875540650485178,2,43760.0
1981,Tomates  fraiches,Rendement,39361.7,39361.7,1,FAOSTAT,97.612,16.082,55.766,3.466,19.001,0.0,57.296,40.316,1,16.98,12.3,0.413,Vegetable,Légumes,10.58057394637446,5,9400.0
1982,Tomates  fraiches,Rendement,39175.3,39175.3,1,FAOSTAT,406.112,17.314,58.496,3.372,19.001,16.214,227.838,162.06,0,65.78,11.31,0.399,Vegetable,Légumes,10.575827251102476,5,9700.0
